"","Area.stw","AWI","bogs","bogwoodland","conifer","deciduous","dist_conifer","dist_pine","dist_water","mire","mixedwood","moor","peat","pineforest","plantation","standingwater","dist.stw","pet_emerge","pet","tas_emerge","tas","wildness","elevation"
"22",0.0532401762902737,0.56073933839798,0,0.053027406334877,0.0581261962652206,0.332058638334274,0,0,0,0,0.0396430864930153,0.00101975782308728,0,0,0.130146592855453,0.0321223698556423,420.119018554688,2.64017343521118,1.13050842285156,283.339538574219,281.181854248047,78,190.743469238281
"23",0.000268869771389291,0.244741871953011,0.0386233255267143,0,0,0.429445505142212,0,0,0,0,0,0.000637348624877632,50,0,0,0.0488209053874016,211.896194458008,2.6289234161377,1.17117118835449,282.814239501953,280.646209716797,67,175.101806640625
"24",0.00637342408299446,0,0.0750796720385551,0,0,0.0355640538036823,0,0,0,0,0,0.878903746604919,50,0,0,0.0104525173082948,20,2.42581605911255,1.06981563568115,282.024169921875,279.933380126953,104,297.951019287109
"25",0.00229127914644778,0.371319323778152,0,0.00866794120520353,0.00777565315365791,0.19056724011898,0,0,0,0,0.00956022925674915,0.0100701088085771,0,0.349649459123611,0,0.0252390056848526,94.8683319091797,2.54356336593628,1.09168040752411,283.555755615234,281.407470703125,62,43.311653137207
"26",0.00150000001303852,0,0,0,0.00726577453315258,0.0842574909329414,0,0,0,0,0,0.168769910931587,50,0,0,0.088591456413269,94.3398132324219,2.67400860786438,1.18111181259155,282.230072021484,280.069488525391,79,229.126907348633
"27",0.0799661502242088,0.379859775304794,0,0.00752071384340525,0.0865519419312477,0.0760994255542755,0,0,0,0,0.183938816189766,0.000764818338211626,0,0.0351816453039646,0.0981516912579536,0.0351816453039646,316.227752685547,2.50965595245361,1.0811767578125,282.928741455078,280.762298583984,73,83.3419494628906
"28",0.0537123046815395,0,0.075589545071125,0,0,0,0,0,0,0,0.0144040789455175,0.10044614225626,50,0,0.152963668107986,0.0754620805382729,28.2842712402344,2.63843154907227,1.17140257358551,282.406646728516,280.242034912109,59,275.047210693359
"29",0.210104033350945,0.393626511096954,0.0107074566185474,0.00790312327444553,0.191587001085281,0.357934981584549,0,0,0,0,0.0168260037899017,0,50,0.194391325116158,0.124155513942242,0.0284257493913174,362.353424072266,2.69802451133728,1.18068408966064,282.978424072266,280.807220458984,70,199.805191040039
"30",6.83929465594701e-05,0.419630348682404,0,0,0.0796685814857483,0.0865519419312477,0,0,0,0,0.253282338380814,0.00127469724975526,70,0.109369024634361,0.172848954796791,0.00178457621950656,450.998901367188,2.44964146614075,1.09424293041229,282.889465332031,280.714813232422,79,185.872268676758
"31",0.108054891228676,0.104015298187733,0.00165710644796491,0.0187380500137806,0.0873167589306831,0.389802426099777,0,0,0,0,0.13881453871727,0.00803059246391058,50,0.149776920676231,0.0179732311517,0.105035051703453,89.4427185058594,2.47098851203918,1.06365561485291,282.778961181641,280.603942871094,78,210.152038574219
"32",0.108054891228676,0.132313579320908,0.0044614402577281,0.0187380500137806,0.0638623312115669,0.331038892269135,0,0,0,0,0.18610580265522,0,50,0.210707455873489,0.0149139575660229,0.107074566185474,76.1577301025391,2.47098851203918,1.06365561485291,282.778961181641,280.603942871094,92,211.406448364258
"33",0.108054891228676,0.157170176506042,0.00879541132599115,0.0187380500137806,0.0557042695581913,0.261695355176926,0,0,0,0,0.217590823769569,0,50,0.267941355705261,0.0173358824104071,0.104652643203735,22.3606796264648,2.47098851203918,1.06365561485291,282.778961181641,280.603942871094,91,212.660858154297
"34",0.00637342408299446,0,0.0750796720385551,0,0,0.0268961116671562,0,0,0,0,0,0.887571692466736,50,0,0,0.0104525173082948,67.0820388793945,2.42581605911255,1.06981563568115,282.024169921875,279.933380126953,105,298.559448242188
"35",0.108054891228676,0.072912685573101,0.0044614402577281,0.0187380500137806,0.0569789670407772,0.355130642652512,0,0,0,0,0.203059270977974,0.00127469724975526,0,0.155385598540306,0.0192479286342859,0.122625879943371,0,2.47098851203918,1.06365561485291,282.778961181641,280.603942871094,89,212.27278137207
"36",0.108054891228676,0,0.0243467185646296,0.00140216702129692,0.152836203575134,0.0917782038450241,0,0,0,0,0.48693436384201,0,50,0.0457616299390793,0.0161886550486088,0.137412369251251,63.2455520629883,2.47098851203918,1.06365561485291,282.778961181641,280.603942871094,91,218.643173217773
"37",0.108054891228676,0,0,0.00114722747821361,0.198342889547348,0.162906304001808,0,0,0,0,0.325302749872208,0,50,0.00191204587463289,0.0089228805154562,0.133715748786926,10,2.50173377990723,1.08018171787262,282.627166748047,280.448425292969,88,215.206527709961
"38",0.0025547135155648,0.561249196529388,0,0.0133843207731843,0.244231998920441,0.0404079034924507,0,0,0,0,0.285659641027451,0,70,0.00216698530130088,0.110388785600662,0.0915232598781586,85.4400405883789,2.34598207473755,0.988265812397003,282.997192382812,280.819610595703,62,163.046157836914
"39",58.051197052002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5388765335083,1.08037328720093,283.842163085938,281.665466308594,83,19.2920913696289
"40",0.0025547135155648,0.65086042881012,0,0.0133843207731843,0.279031217098236,0.0390057377517223,0,0,0,0,0.33728489279747,0,70,0.000127469727885909,0.120586358010769,0.0225621405988932,30,2.34598207473755,0.988265812397003,282.997192382812,280.819610595703,66,166.223449707031
"41",0.00680523552000523,0.268196314573288,0,0,0.283747613430023,0.0230720210820436,0,0,0,0,0.13639260828495,0.000509878911543638,50,0.140089228749275,0.312428295612335,0.0249840654432774,42.4264068603516,2.51030826568604,1.06795310974121,282.768249511719,280.589904785156,66,196.567504882812
"42",0.00637342408299446,0,0.106182284653187,0,0,0,0,0,0,0,0,0.883365213871002,50,0,0,0.0104525173082948,313.847106933594,2.42581605911255,1.06981563568115,282.024169921875,279.933380126953,112,296.562225341797
"43",0.00680523552000523,0.202039510011673,0,0.00369662209413946,0.340854048728943,0.0364563427865505,0,0,0,0,0.125940084457397,0,50,0.145825371146202,0.257616311311722,0.0249840654432774,42.4264068603516,2.51030826568604,1.06795310974121,282.768249511719,280.589904785156,78,199.219009399414
"44",0.00680523552000523,0.182026773691177,0,0.00624601636081934,0.34913957118988,0.056086678057909,0,0,0,0,0.093307837843895,0,50,0.17527087032795,0.236201405525208,0.0249840654432774,14.1421356201172,2.51030826568604,1.06795310974121,282.768249511719,280.589904785156,82,198.96435546875
"45",0.0126379663124681,0.16736775636673,0,0.00713830487802625,0.359592109918594,0.0689611211419106,0,0,0,0,0.0638623312115669,0,50,0.197068199515343,0.223072022199631,0.0249840654432774,36.0555114746094,2.50027322769165,1.05523121356964,282.977630615234,280.799652099609,79,198.378936767578
"46",0.0126379663124681,0.203696623444557,0,0.00127469724975526,0.351561516523361,0.060165710747242,0,0,0,0,0.023581899702549,0,50,0.237603574991226,0.249840661883354,0.0249840654432774,20,2.50027322769165,1.05523121356964,282.977630615234,280.799652099609,78,195.743240356445
"47",0.0126379663124681,0.152581259608269,0,0.0030592733528465,0.340089231729507,0.08272784948349,0,0,0,0,0.0141491396352649,0,50,0.287316769361496,0.206246018409729,0.0249840654432774,0,2.50027322769165,1.05523121356964,282.977630615234,280.799652099609,66,196.064971923828
"48",0.00656074658036232,0.940599083900452,0,0,0.355130642652512,0,0,0,0,0,0.0707456991076469,0,70,0.00586360739544034,0.536520063877106,0.00841300189495087,0,2.42421436309814,1.0274201631546,283.011932373047,280.830780029297,74,161.625869750977
"49",0.00656074658036232,0.918546855449677,0,0,0.404461443424225,0.0044614402577281,0,0,0,0,0.0903760343790054,0,70,0.0242192484438419,0.441810071468353,0.00930528994649649,60,2.42421436309814,1.0274201631546,283.011932373047,280.830780029297,80,169.509887695312
"50",0.00656074658036232,0.931038856506348,0,0,0.388272792100906,0.00280433404259384,0,0,0,0,0.0546845123171806,0,70,0.0209050346165895,0.498916506767273,0.00841300189495087,60,2.42421436309814,1.0274201631546,283.011932373047,280.830780029297,82,169.142852783203
"51",0.00582473538815975,0,0.040662843734026,0,0.705417454242706,0,0,0,0,0,0,0,0,0,0.186870619654655,0.0272785220295191,70,2.6819121837616,1.19093883037567,282.026458740234,279.851593017578,69,318.588989257812
"52",0.035349827259779,0,0,0.0214149132370949,0.527342259883881,0.0277884006500244,0,0,0,0,0.043084766715765,0.00713830487802625,50,0.067049078643322,0.140089228749275,0.0573613755404949,22.3606796264648,2.53959321975708,1.0859751701355,282.843658447266,280.662109375,76,207.997131347656
"53",0.0103094913065434,0.349394530057907,0,0,0.00968769937753677,0.216443598270416,0,0,0,0,0.274059921503067,0.370172083377838,50,0.00675589544698596,0.0577437840402126,0.00331421289592981,308.706970214844,2.4673798084259,1.06310212612152,283.111633300781,281.027160644531,101,234.700256347656
"54",0.035349827259779,0,0,0.0214149132370949,0.584066271781921,0.00854047201573849,0,0,0,0,0.0230720210820436,0.000127469727885909,0,0.0659018456935883,0.147864878177643,0.0546845123171806,0,2.53959321975708,1.0859751701355,282.843658447266,280.662109375,79,207.857009887695
